origin,plugin_enabled,path,real_path,name,description_chars,description,sha256,bytes,codex_disabled,claude_override,disable_model_invocation
.claude:plugin:ponytail@ponytail,True,C:\Users\Humberto\.claude\plugins\cache\ponytail\ponytail\4.8.4\.openclaw\skills\ponytail-review\SKILL.md,C:\Users\Humberto\.claude\plugins\cache\ponytail\ponytail\4.8.4\.openclaw\skills\ponytail-review\SKILL.md,ponytail-review,139,"Review a diff for over-engineering. Finds what to delete: reinvented stdlib, needless deps, speculative abstractions. One line per finding.",62d3f5796d92623aa6f996e784e9b83071e812b2fb3a0bce9d34afda692f6225,2170,False,,False
.claude:plugin:ponytail@ponytail,True,C:\Users\Humberto\.claude\plugins\cache\ponytail\ponytail\4.8.4\skills\ponytail\SKILL.md,C:\Users\Humberto\.claude\plugins\cache\ponytail\ponytail\4.8.4\skills\ponytail\SKILL.md,ponytail,826,"Forces the laziest solution that actually works, simplest, shortest, most minimal. Channels a senior dev who has seen everything: question whether the task needs to exist at all (YAGNI), reach for the standard library before custom code, native platform features before dependencies, one line before fifty. Supports intensity levels: lite, full (default), ultra. Use on ANY coding task: writing, adding, refactoring, fixing, reviewing, or designing code, and choosing libraries or dependencies. Also use whenever the user says ""ponytail"", ""be lazy"", ""lazy mode"", ""simplest solution"", ""minimal solution"", ""yagni"", ""do less"", or ""shortest path"", or complains about over-engineering, bloat, boilerplate, or unnecessary dependencies. Do NOT use for non-coding requests (general knowledge, prose, translation, summaries, recipes).
",46a57e26a2632e7fa40eae6a3cf3011ccdc4d8db19d8f8617907d6b5deef055e,6757,False,,False
.claude:plugin:ponytail@ponytail,True,C:\Users\Humberto\.claude\plugins\cache\ponytail\ponytail\4.8.4\skills\ponytail-audit\SKILL.md,C:\Users\Humberto\.claude\plugins\cache\ponytail\ponytail\4.8.4\skills\ponytail-audit\SKILL.md,ponytail-audit,401,"Whole-repo audit for over-engineering. Like ponytail-review, but scans the entire codebase instead of a diff: a ranked list of what to delete, simplify, or replace with stdlib/native equivalents. Use when the user says ""audit this codebase"", ""audit for over-engineering"", ""what can I delete from this repo"", ""find bloat"", ""ponytail-audit"", or ""/ponytail-audit"". One-shot report, does not apply fixes.
",49e835c96313009179ec162d80ccc9d91625e387c8af7cd3975c531ba105b2d5,1693,False,,False
.claude:plugin:ponytail@ponytail,True,C:\Users\Humberto\.claude\plugins\cache\ponytail\ponytail\4.8.4\skills\ponytail-debt\SKILL.md,C:\Users\Humberto\.claude\plugins\cache\ponytail\ponytail\4.8.4\skills\ponytail-debt\SKILL.md,ponytail-debt,387,"Harvest every `ponytail:` comment in the codebase into a debt ledger, so the deliberate shortcuts and deferrals ponytail leaves behind get tracked instead of rotting into ""later means never"". Use when the user says ""ponytail debt"", ""/ponytail-debt"", ""what did ponytail defer"", ""list the shortcuts"", ""ponytail ledger"", or ""what did we mark to do later"". One-shot report, changes nothing.
",c0a5c0c0cc843cb53f15b792790946768500b45538d07fadbf0602ed6af63a47,1747,False,,False
.claude:plugin:ponytail@ponytail,True,C:\Users\Humberto\.claude\plugins\cache\ponytail\ponytail\4.8.4\skills\ponytail-gain\SKILL.md,C:\Users\Humberto\.claude\plugins\cache\ponytail\ponytail\4.8.4\skills\ponytail-gain\SKILL.md,ponytail-gain,303,"Show ponytail's measured impact as a compact scoreboard: less code, less cost, more speed, from the benchmark medians. One-shot display, not a persistent mode, and not a per-repo number. Trigger: /ponytail-gain, ""ponytail gain"", ""what does ponytail save"", ""show ponytail impact"", ""ponytail scoreboard"".
",f8847c410b54978fff41eab775fc754d41ede19ad6fb72fac799b65616cc6683,2023,False,,False
.claude:plugin:ponytail@ponytail,True,C:\Users\Humberto\.claude\plugins\cache\ponytail\ponytail\4.8.4\skills\ponytail-help\SKILL.md,C:\Users\Humberto\.claude\plugins\cache\ponytail\ponytail\4.8.4\skills\ponytail-help\SKILL.md,ponytail-help,201,"Quick-reference card for all ponytail modes, skills, and commands. One-shot display, not a persistent mode. Trigger: /ponytail-help, ""ponytail help"", ""what ponytail commands"", ""how do I use ponytail"".
",07e0fc50c722cee981d47f62a5d32a7def4cb65651f414724e5fd6939f145977,2867,False,,False
.claude:plugin:ponytail@ponytail,True,C:\Users\Humberto\.claude\plugins\cache\ponytail\ponytail\4.8.4\skills\ponytail-review\SKILL.md,C:\Users\Humberto\.claude\plugins\cache\ponytail\ponytail\4.8.4\skills\ponytail-review\SKILL.md,ponytail-review,457,"Code review focused exclusively on over-engineering. Finds what to delete: reinvented standard library, unneeded dependencies, speculative abstractions, dead flexibility. One line per finding: location, what to cut, what replaces it. Use when the user says ""review for over-engineering"", ""what can we delete"", ""is this over-engineered"", ""simplify review"", or invokes /ponytail-review. Complements correctness-focused review, this one only hunts complexity.
",6c8b7e5c897a406b66da6aabda7fa6509e8d1d447e73e602265d7986497445d1,2440,False,,False
.claude:plugin:claude-mem@thedotmack,True,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\babysit\SKILL.md,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\babysit\SKILL.md,babysit,188,"Watch a pull request or review cycle until it is ready to merge. Use when asked to babysit, monitor, or keep checking PR comments, reviews, and CI until all actionable issues are resolved.",e322b0c36fa1c62caa399170e660672096f527f9f6761fb7b6477bf8f1c106ea,4354,False,off,False
.claude:plugin:claude-mem@thedotmack,True,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\ccs-align\SKILL.md,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\ccs-align\SKILL.md,ccs-align,619,"Run the CCS Align seat's hourly breathing cycle — prove the local claude-mem worker is healthy, pull needle observations through search → timeline → get_observations, land them in a seat-owned middle cache via atomic grab → append → filter exclude-marks → replace, manage exclude marks, and walk house → project → seat rules to detect conflicts (SHADOW_HOUSE, DENY_ALLOW, DRIFT, CLOCK_HEADER) with an append-only rules-report.md. Use when asked to run CCS Align, breathe the alignment seat, refresh the middle cache, exclude or restore an observation, walk rules, check rules conflicts, or check the Worker Watch board.",4f2553f971aed708d3b0cf609edaef5df94c547942d7e248d41d5fbb049995ad,24641,False,,False
.claude:plugin:claude-mem@thedotmack,True,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\cloud-sync\SKILL.md,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\cloud-sync\SKILL.md,cloud-sync,239,"Set up or check claude-mem cloud sync with cmem.ai Pro. Use when the user says ""set up cloud sync"", ""sync my memories"", ""cmem pro"", ""cloud backup"", ""sync status"", or wants their memory database backed up or synced to their cmem.ai account.",671a0723613c5f5449bcdb681e28af5c41c99b94be1837ac24a13f2bf870df5c,4705,False,off,False
.claude:plugin:claude-mem@thedotmack,True,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\design-is\SKILL.md,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\design-is\SKILL.md,design-is,374,"Audit a design against Dieter Rams' ten ""Good design is..."" principles, then hand off a /make-plan prompt for one of three outcomes — new design, refine design, or redesign. Use when the user says ""audit this design"", ""design review"", ""check this UI against Rams"", ""is this UI good"", ""critique this design"", ""design audit"", or asks for a critique that should lead to a plan.",1d6529372738c64a74e2ad1b3a8521fe354d166ca9909d448aa2ac1094fc8627,18817,False,off,False
.claude:plugin:claude-mem@thedotmack,True,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\do\SKILL.md,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\do\SKILL.md,do,144,"Execute a phased implementation plan using subagents. Use when asked to execute, run, or carry out a plan — especially one created by make-plan.",993ea03d417bb8ddcc32b62f2a09408a06a6a71889466046fb05ebc0ec9a994a,2049,False,off,False
.claude:plugin:claude-mem@thedotmack,True,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\how-it-works\SKILL.md,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\how-it-works\SKILL.md,how-it-works,182,"Explain how claude-mem captures observations, when memory injection kicks in, and where data lives. Use when the user asks ""how does claude-mem work?"" or ""what is this thing doing?"".",9214da98b56accbe765df5bc9544a2d6c62f2ccb4efe60be69391419477f1b81,1233,False,off,False
.claude:plugin:claude-mem@thedotmack,True,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\knowledge-agent\SKILL.md,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\knowledge-agent\SKILL.md,knowledge-agent,232,"Build and query AI-powered knowledge bases from claude-mem observations. Use when users want to create focused ""brains"" from their observation history, ask questions about past work patterns, or compile expertise on specific topics.",538de006ebe2619b8a47dd47b09c5afa51ccbe0f806f5fd17ab348609eef6fd1,2488,False,off,False
.claude:plugin:claude-mem@thedotmack,True,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\learn-codebase\SKILL.md,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\learn-codebase\SKILL.md,learn-codebase,208,"Prime a codebase by reading every source file in full. Use when starting work on a new or unfamiliar project, or when the user asks to ""learn the codebase"", ""read the codebase"", ""prime"", or ""get up to speed"".",7dece1f0742473515d009d9aa5255305fcec326cabdebb4792d38c5dfb5a71c6,901,False,off,False
.claude:plugin:claude-mem@thedotmack,True,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\make-plan\SKILL.md,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\make-plan\SKILL.md,make-plan,183,"Create a detailed, phased implementation plan with documentation discovery. Use when asked to plan a feature, task, or multi-step implementation — especially before executing with do.",5e83552aa87eb321451e1da464aff5765d84ef053f0c1062e3ff7b789b08448d,3165,False,off,False
.claude:plugin:claude-mem@thedotmack,True,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\mem-search\SKILL.md,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\mem-search\SKILL.md,mem-search,178,"Search claude-mem's persistent cross-session memory database. Use when user asks ""did we already solve this?"", ""how did we do X last time?"", or needs work from previous sessions.",348f365f126c429bcee5e5edb2d154f4d9a6b74648807a90ea0c2a6868471622,5609,False,,False
.claude:plugin:claude-mem@thedotmack,True,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\mode-creator\SKILL.md,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\mode-creator\SKILL.md,mode-creator,474,"Interactively create, install, activate, and verify custom claude-mem modes, including domain-specific observation types, concept tags, optional Telegram alerts, bot setup, worker restart, and startup-context verification. Use this whenever someone asks to customize what claude-mem remembers, create or change a mode, track domain-specific notes, add observation types or tags, or send Telegram notifications for particular memories—even if they do not use the word ""mode.""",3379b4c6a5fcec3ef1f8f29d929424158614351b3cc7a74f93b651abfcb7e159,9467,False,off,False
.claude:plugin:claude-mem@thedotmack,True,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\oh-my-issues\SKILL.md,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\oh-my-issues\SKILL.md,oh-my-issues,470,"Cluster a GitHub issue backlog by root cause into a small set of plan-master issues, redirect children with a standardized comment, and bundle architectural-fix PRs that close clusters atomically. Use when an issue tracker has accumulated dozens of reports that share underlying defects, when asked to triage / consolidate / cluster / dedupe issues, when asked to build a plan series or roadmap from open issues, or when routing a new incoming bug into an existing plan.",292417dedb16cbf795f929db0d60e08ff5512efb7f58c16995c6ba15c6499566,11662,False,off,False
.claude:plugin:claude-mem@thedotmack,True,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\pathfinder\SKILL.md,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\pathfinder\SKILL.md,pathfinder,308,"Map a codebase into feature-grouped flowcharts, identify duplicated concerns across features, and propose a unified architecture. Use when asked to ""find the ideal path,"" unify duplicated systems, or audit architecture before a refactor. Emits a proposed unified flowchart plus per-system /make-plan prompts.",a3e17bf66e7c2eb198f4b04c06adaff29bf62b7cbd09005c7c234cdcf4ad796b,6195,False,off,False
.claude:plugin:claude-mem@thedotmack,True,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\smart-explore\SKILL.md,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\smart-explore\SKILL.md,smart-explore,198,"Token-optimized structural code search using tree-sitter AST parsing. Use instead of reading full files when you need to understand code structure, find functions, or explore a codebase efficiently.",89c834b9ed8881c7e22b27ec0c9ed9fc5e05b3379a8aa1f2a23265831eae7144,9240,False,off,False
.claude:plugin:claude-mem@thedotmack,True,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\standup\SKILL.md,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\standup\SKILL.md,standup,124,"Facilitate a read-only standup across git worktrees, branches, or PRs to compare changes and produce one consolidation plan.",2b2f8b72790cb728e3db24a91bcb229cd8a06284d4f734d09393ea13a8083335,6694,False,off,False
.claude:plugin:claude-mem@thedotmack,True,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\timeline-report\SKILL.md,C:\Users\Humberto\.claude\plugins\cache\thedotmack\claude-mem\13.24.23\skills\timeline-report\SKILL.md,timeline-report,238,"Generate a ""Journey Into [Project]"" narrative report analyzing a project's entire development history from claude-mem's timeline. Use when asked for a timeline report, project history analysis, development journey, or full project report.",35b625feab3e4ecf9124cfc5a678440c41904091a0f6b7d4c1ae2a95670918c2,12695,False,off,False
