curso,regime,entry_id,fora_do_escopo,confiante,aceito,primario,vazio,rota,passada,pred,win_slug,s1,s2,margem,razao,share_score,n_pos,n_cand,frase,exact_hits,max_tok_frase,tok_frase_doador,origem,doador,peso_doador,n_topic_tokens,n_overlap,cobertura,n_alias,pred_frase,pred_exact_hits,pred_max_tok_frase,pred_tok_frase_doador,pred_origem,pred_doador,pred_peso_doador,pred_n_topic_tokens,pred_n_overlap,pred_cobertura,pred_n_alias,pred_score,unidade,n_mat_unid,n_iguais,share_unid,reasons
MF,produto,logicapredicados-semantica,0,1,1,1,0,1a,1a,fundamentos-de-logica-de-primeira-ordem,fundamentos-de-logica-de-primeira-ordem,22.126,1.4544,20.6716,0.06573262225436138,0.8530556699303181,6,8,1,10,3,3,alias,markdown_headings_text,4.4,12,7,0.5833333333333334,9,1,10,3,3,alias,markdown_headings_text,4.4,12,7,0.5833333333333334,9,22.126,unidade-01-metodos-formais,35,2,0.05714285714285714,winner_score=22.13
MF,produto,logicapredicados-sintaxe,0,1,1,1,0,1a,1a,fundamentos-de-logica-de-primeira-ordem,fundamentos-de-logica-de-primeira-ordem,24.782000000000004,5.037999999999999,19.744000000000003,0.2032927124525865,0.675125781855698,6,8,1,11,3,1,alias,markdown_headings_text,4.4,12,9,0.75,9,1,11,3,1,alias,markdown_headings_text,4.4,12,9,0.75,9,24.782000000000004,unidade-01-metodos-formais,35,2,0.05714285714285714,winner_score=24.78
MF,produto,logicaproposicional-sintaxe,0,1,1,1,0,1a,1a,linguagens-de-especificacao-e-logicas,linguagens-de-especificacao-e-logicas,34.894400000000005,11.433999999999997,23.460400000000007,0.3276743546242376,0.59233628261341,6,8,1,15,3,3,alias,markdown_headings_text,4.4,14,7,0.5,14,1,15,3,3,alias,markdown_headings_text,4.4,14,7,0.5,14,34.894400000000005,unidade-01-metodos-formais,35,4,0.11428571428571428,winner_score=34.89
MF,produto,revisao,0,1,1,1,0,1a,1a,sistemas-formais,sistemas-formais,24.890000000000004,22.157999999999998,2.7320000000000064,0.8902370429891521,0.49677035481581294,6,8,1,10,4,3,alias,markdown_headings_text,4.4,10,8,0.8,8,1,10,4,3,alias,markdown_headings_text,4.4,10,8,0.8,8,24.890000000000004,unidade-01-metodos-formais,35,1,0.02857142857142857,winner_score=24.89
MF,produto,introducao,0,1,1,0,0,1a,1a,exemplos-de-aplicacoes,exemplos-de-aplicacoes,29.024000000000004,18.952,10.072000000000003,0.6529768467475192,0.3094427812321418,8,8,1,12,2,2,alias,markdown_headings_text,4.4,18,5,0.2777777777777778,14,1,12,2,2,alias,markdown_headings_text,4.4,18,5,0.2777777777777778,14,29.024000000000004,unidade-01-metodos-formais,35,4,0.11428571428571428,winner_score=29.02
MF,produto,provasindutivas-especificacoesrecursivas,0,1,1,1,0,1a,1a,especificacao-de-funcoes-recursivas,especificacao-de-funcoes-recursivas,16.711999999999996,1.584,15.127999999999997,0.09478219243657254,0.8530804789181559,6,8,1,6,6,4,alias,markdown_headings_text,4.4,22,12,0.5454545454545454,19,1,6,6,4,alias,markdown_headings_text,4.4,22,12,0.5454545454545454,19,16.711999999999996,unidade-01-metodos-formais,35,12,0.34285714285714286,winner_score=16.71
MF,produto,provasindutivas-especificacoesrecursivas-arvores,0,1,1,1,0,1a,1a,especificacao-de-funcoes-recursivas,especificacao-de-funcoes-recursivas,9.186,1.4544,7.7316,0.1583278902677988,0.8435035658328143,5,8,1,3,4,4,alias,markdown_headings_text,4.4,22,8,0.36363636363636365,19,1,3,4,4,alias,markdown_headings_text,4.4,22,8,0.36363636363636365,19,9.186,unidade-01-metodos-formais,35,12,0.34285714285714286,winner_score=9.19
MF,produto,provasindutivas-especificacoesrecursivas-listas,0,1,1,1,0,1a,1a,especificacao-de-funcoes-recursivas,especificacao-de-funcoes-recursivas,9.366,1.4544,7.9116,0.1552850736707239,0.8460481562155456,5,8,1,3,4,4,alias,markdown_headings_text,4.4,22,9,0.4090909090909091,19,1,3,4,4,alias,markdown_headings_text,4.4,22,9,0.4090909090909091,19,9.366,unidade-01-metodos-formais,35,12,0.34285714285714286,winner_score=9.37
MF,produto,exercicioscorrecaoinducaomatematica,0,1,1,1,0,1a,1a,especificacao-de-funcoes-recursivas,especificacao-de-funcoes-recursivas,19.449999999999996,0.9936,18.456399999999995,0.05108483290488433,0.9497966386266254,4,8,1,8,7,7,alias,markdown_headings_text,4.4,22,9,0.4090909090909091,19,1,8,7,7,alias,markdown_headings_text,4.4,22,9,0.4090909090909091,19,19.449999999999996,unidade-01-metodos-formais,35,12,0.34285714285714286,winner_score=19.45
MF,produto,exerciciosespecificacao-respostas,0,0,1,1,0,1a,1a,linguagens-de-especificacao-e-logicas,linguagens-de-especificacao-e-logicas,8.5064,8.3264,0.17999999999999972,0.9788394620521019,0.3529297397046747,6,8,1,4,2,2,alias,markdown_headings_text,4.4,14,3,0.21428571428571427,14,1,4,2,2,alias,markdown_headings_text,4.4,14,3,0.21428571428571427,14,8.5064,unidade-01-metodos-formais,35,4,0.11428571428571428,winner_score=8.51|ambiguous
MF,produto,exerciciosespecificacao,0,0,1,1,0,1a,1a,linguagens-de-especificacao-e-logicas,linguagens-de-especificacao-e-logicas,8.5064,8.3264,0.17999999999999972,0.9788394620521019,0.3411233549788983,6,8,1,4,2,2,alias,markdown_headings_text,4.4,14,3,0.21428571428571427,14,1,4,2,2,alias,markdown_headings_text,4.4,14,3,0.21428571428571427,14,8.5064,unidade-01-metodos-formais,35,4,0.11428571428571428,winner_score=8.51|ambiguous
MF,produto,exerciciosformalizacaoalgoritmosrecursao2,0,1,1,1,0,1a,1a,especificacao-de-funcoes-recursivas,especificacao-de-funcoes-recursivas,16.071999999999996,1.1232,14.948799999999995,0.06988551518168244,0.9176644253668501,5,8,1,6,8,8,alias,markdown_headings_text,4.4,22,8,0.36363636363636365,19,1,6,8,8,alias,markdown_headings_text,4.4,22,8,0.36363636363636365,19,16.071999999999996,unidade-01-metodos-formais,35,12,0.34285714285714286,winner_score=16.07
MF,produto,exerciciosisabelle2,0,1,1,1,0,1a,1a,provadores-de-teoremas,provadores-de-teoremas,14.860399999999997,13.183999999999997,1.6763999999999992,0.8871901160130279,0.48415945872768346,7,8,1,7,1,1,alias,markdown_headings_text,4.4,6,3,0.5,4,1,7,1,1,alias,markdown_headings_text,4.4,6,3,0.5,4,14.860399999999997,unidade-01-metodos-formais,35,5,0.14285714285714285,winner_score=14.86
MF,produto,logicaproposicional-semantica,0,1,1,1,0,1a,1a,linguagens-de-especificacao-e-logicas,linguagens-de-especificacao-e-logicas,39.4864,11.402399999999998,28.084000000000003,0.2887677782730256,0.758264688753653,5,8,1,17,3,2,alias,markdown_headings_text,4.4,14,7,0.5,13,1,17,3,2,alias,markdown_headings_text,4.4,14,7,0.5,13,39.4864,unidade-01-metodos-formais,35,4,0.11428571428571428,winner_score=39.49
MF,produto,exerciciosformalizacaoalgoritmosrecursao-respostas,0,0,1,1,0,1a,1a,especificacao-de-funcoes-recursivas,especificacao-de-funcoes-recursivas,1.2528000000000001,0.01723392,1.2355660800000001,0.013756321839080458,0.960366661368092,4,8,0,0,0,0,,,0.0,22,4,0.18181818181818182,19,0,0,0,0,,,0.0,22,4,0.18181818181818182,19,1.2528000000000001,unidade-01-metodos-formais,35,12,0.34285714285714286,winner_score=1.25
MF,produto,formalizacaoalgoritmos-recursao,0,1,1,1,0,1a,1a,especificacao-de-funcoes-recursivas,especificacao-de-funcoes-recursivas,30.684000000000005,8.968,21.716000000000005,0.29226958675531217,0.6053151986633909,6,8,1,12,8,8,alias,markdown_headings_text,4.4,22,14,0.6363636363636364,19,1,12,8,8,alias,markdown_headings_text,4.4,22,14,0.6363636363636364,19,30.684000000000005,unidade-01-metodos-formais,35,12,0.34285714285714286,winner_score=30.68
MF,produto,formalizacaoalgoritmos-recursao3,0,1,1,1,0,2a-rotulo,2a,especificacao-de-funcoes-recursivas,especificacao-de-funcoes-recursivas,37.1308,12.203999999999997,24.926800000000004,0.3286759240307237,0.7015741926071936,6,8,1,17,4,4,alias,markdown_headings_text,4.4,23,10,0.43478260869565216,21,1,17,4,4,alias,markdown_headings_text,4.4,23,10,0.43478260869565216,21,37.1308,unidade-01-metodos-formais,35,12,0.34285714285714286,winner_score=37.13|rotulo-decomposto
MF,produto,exerciciosisabelle,0,1,1,1,0,1a,1a,provadores-de-teoremas,provadores-de-teoremas,15.040399999999996,9.266,5.774399999999996,0.6160740405840271,0.4817334703551873,7,8,1,7,1,1,alias,markdown_headings_text,4.4,6,4,0.6666666666666666,4,1,7,1,1,alias,markdown_headings_text,4.4,6,4,0.6666666666666666,4,15.040399999999996,unidade-01-metodos-formais,35,5,0.14285714285714285,winner_score=15.04
MF,produto,exerciciosformalizacaoalgoritmosrecursao,0,1,1,1,0,1a,1a,especificacao-de-funcoes-recursivas,especificacao-de-funcoes-recursivas,16.071999999999996,1.1232,14.948799999999995,0.06988551518168244,0.9328096251912423,4,8,1,6,8,8,alias,markdown_headings_text,4.4,22,8,0.36363636363636365,19,1,6,8,8,alias,markdown_headings_text,4.4,22,8,0.36363636363636365,19,16.071999999999996,unidade-01-metodos-formais,35,12,0.34285714285714286,winner_score=16.07
MF,produto,arvores,0,1,1,1,0,1a,1a,provadores-de-teoremas,provadores-de-teoremas,3.488,0.9072,2.5808,0.2600917431192661,0.7150838340669612,7,8,1,2,1,1,alias,markdown_lead_text,2.8,6,1,0.16666666666666666,4,1,2,1,1,alias,markdown_lead_text,2.8,6,1,0.16666666666666666,4,3.488,unidade-01-metodos-formais,35,5,0.14285714285714285,winner_score=3.49
MF,produto,exemplos,0,1,0,0,0,2a-propagado,2a,exemplos-de-aplicacoes,exemplos-de-aplicacoes,13.740399999999998,4.498,9.242399999999996,0.3273558266134902,0.7034813280069476,8,8,1,8,1,1,alias,markdown_headings_text,4.4,18,2,0.1111111111111111,14,1,8,1,1,alias,markdown_headings_text,4.4,18,2,0.1111111111111111,14,13.740399999999998,unidade-01-metodos-formais,35,4,0.11428571428571428,winner_score=13.74|propagado-headings
MF,produto,intro,0,1,1,0,0,1a,1a,especificacao-de-conjuntos-indutivos,especificacao-de-conjuntos-indutivos,4.858,3.488,1.3699999999999997,0.7179909427748045,0.4180693418037452,8,8,1,2,1,1,alias,markdown_lead_text,2.8,20,4,0.2,15,1,2,1,1,alias,markdown_lead_text,2.8,20,4,0.2,15,4.858,unidade-01-metodos-formais,35,4,0.11428571428571428,winner_score=4.86
MF,produto,listas,0,1,1,1,0,1a,1a,provadores-de-teoremas,provadores-de-teoremas,3.488,0.9072,2.5808,0.2600917431192661,0.7150838340669612,7,8,1,2,1,1,alias,markdown_lead_text,2.8,6,1,0.16666666666666666,4,1,2,1,1,alias,markdown_lead_text,2.8,6,1,0.16666666666666666,4,3.488,unidade-01-metodos-formais,35,5,0.14285714285714285,winner_score=3.49
MF,produto,provas,0,1,1,1,0,1a,1a,provadores-de-teoremas,provadores-de-teoremas,7.696,0.9072,6.7888,0.11787941787941789,0.8572028995342519,7,8,1,4,1,1,alias,markdown_lead_text,2.8,6,2,0.3333333333333333,4,1,4,1,1,alias,markdown_lead_text,2.8,6,2,0.3333333333333333,4,7.696,unidade-01-metodos-formais,35,5,0.14285714285714285,winner_score=7.70
MF,produto,correcaoterminacao,0,1,1,1,0,1a,1a,correcao-parcial-e-total,correcao-parcial-e-total,50.6288,5.218,45.410799999999995,0.10306386878614544,0.7656701931550483,7,7,1,23,4,1,alias,markdown_headings_text,4.4,7,7,1.0,8,1,23,4,1,alias,markdown_headings_text,4.4,7,7,1.0,8,50.6288,unidade-02-verificacao-de-programas,26,3,0.11538461538461539,winner_score=50.63
MF,produto,exercicioscorrecaoterminacao,0,1,1,1,0,1a,1a,correcao-parcial-e-total,correcao-parcial-e-total,28.210399999999996,0.9936,27.216799999999996,0.035221053228596554,0.9247837448954497,6,7,1,12,3,1,alias,markdown_headings_text,4.4,7,2,0.2857142857142857,8,1,12,3,1,alias,markdown_headings_text,4.4,7,2,0.2857142857142857,8,28.210399999999996,unidade-02-verificacao-de-programas,26,3,0.11538461538461539,winner_score=28.21
MF,produto,exerciciosformalizacaoalgoritmosinvariantes,0,1,1,1,0,1a,1a,invariante-e-variante-de-laco,invariante-e-variante-de-laco,29.0128,8.186,20.8268,0.2821513263111454,0.6808878516239594,6,7,1,14,7,7,alias,markdown_headings_text,4.4,7,5,0.7142857142857143,6,1,14,7,7,alias,markdown_headings_text,4.4,7,5,0.7142857142857143,6,29.0128,unidade-02-verificacao-de-programas,26,3,0.11538461538461539,winner_score=29.01
MF,produto,formalizacaoalgoritmos-invarianteslaco,0,1,1,1,0,1a,1a,invariante-e-variante-de-laco,invariante-e-variante-de-laco,32.7208,7.696,25.0248,0.23520207329894136,0.7452713452411445,6,7,1,15,3,1,alias,markdown_headings_text,4.4,7,6,0.8571428571428571,6,1,15,3,1,alias,markdown_headings_text,4.4,7,6,0.8571428571428571,6,32.7208,unidade-02-verificacao-de-programas,26,3,0.11538461538461539,winner_score=32.72
MF,produto,logicadehoare,0,1,1,1,0,1a,1a,logica-de-hoare,logica-de-hoare,47.556799999999996,17.093999999999998,30.462799999999998,0.3594438650203546,0.7023843902422057,7,7,1,22,4,1,alias,markdown_headings_text,4.4,9,8,0.8888888888888888,9,1,22,4,1,alias,markdown_headings_text,4.4,9,8,0.8888888888888888,9,47.556799999999996,unidade-02-verificacao-de-programas,26,4,0.15384615384615385,winner_score=47.56
MF,produto,logicadehoare2,0,1,1,1,0,1a,1a,logica-de-hoare,logica-de-hoare,33.004,4.498,28.505999999999997,0.13628651072597261,0.7865498574955831,6,7,1,13,4,1,alias,markdown_headings_text,4.4,9,6,0.6666666666666666,9,1,13,4,1,alias,markdown_headings_text,4.4,9,6,0.6666666666666666,9,33.004,unidade-02-verificacao-de-programas,26,4,0.15384615384615385,winner_score=33.00
MF,produto,exerciciosdafny1,0,1,1,0,0,1a,1a,verificacao-de-programas,verificacao-de-programas,8.186,3.568,4.618,0.43586611287564136,0.6851423770386207,6,7,1,3,5,5,alias,markdown_headings_text,4.4,11,2,0.18181818181818182,8,1,3,5,5,alias,markdown_headings_text,4.4,11,2,0.18181818181818182,8,8.186,unidade-02-verificacao-de-programas,26,14,0.5384615384615384,winner_score=8.19
MF,produto,exerciciosdafny2,0,1,1,0,0,1a,1a,verificacao-de-programas,verificacao-de-programas,15.171999999999997,10.973999999999998,4.197999999999999,0.7233060901660955,0.35806636114389284,6,7,1,6,6,5,alias,markdown_headings_text,4.4,11,3,0.2727272727272727,8,1,6,6,5,alias,markdown_headings_text,4.4,11,3,0.2727272727272727,8,15.171999999999997,unidade-02-verificacao-de-programas,26,14,0.5384615384615384,winner_score=15.17
MF,produto,exerciciosdafny3,0,1,1,0,0,1a,1a,verificacao-de-programas,verificacao-de-programas,15.351999999999999,0.14217984000000003,15.209820159999998,0.009261323606044819,0.9864348806170139,6,7,1,6,6,5,alias,markdown_headings_text,4.4,10,4,0.4,7,1,6,6,5,alias,markdown_headings_text,4.4,10,4,0.4,7,15.351999999999999,unidade-02-verificacao-de-programas,26,14,0.5384615384615384,winner_score=15.35
MF,produto,exerciciosdafny4,0,1,1,0,0,1a,1a,verificacao-de-programas,verificacao-de-programas,15.711999999999998,4.578,11.133999999999997,0.2913696537678208,0.7617547366328411,6,7,1,6,7,5,alias,markdown_headings_text,4.4,10,6,0.6,7,1,6,7,5,alias,markdown_headings_text,4.4,10,6,0.6,7,15.711999999999998,unidade-02-verificacao-de-programas,26,14,0.5384615384615384,winner_score=15.71
MF,produto,exerciciosdafny5,0,1,1,0,0,1a,1a,verificacao-de-programas,verificacao-de-programas,15.351999999999999,10.973999999999998,4.378,0.7148254299114122,0.5788864457072087,6,7,1,6,6,5,alias,markdown_headings_text,4.4,11,4,0.36363636363636365,8,1,6,6,5,alias,markdown_headings_text,4.4,11,4,0.36363636363636365,8,15.351999999999999,unidade-02-verificacao-de-programas,26,14,0.5384615384615384,winner_score=15.35
MF,produto,verificacaomodelos,0,1,1,0,0,2a-rotulo,2a,especificacao-de-propriedades-para-sistemas-sequenciais-e-concorrentes,especificacao-de-propriedades-para-sistemas-sequenciais-e-concorrentes,36.31,31.672800000000002,4.6372,0.8722886257229413,0.49803157511956586,8,8,1,15,2,1,alias,markdown_headings_text,4.4,4,4,1.0,8,1,15,2,1,alias,markdown_headings_text,4.4,4,4,1.0,8,36.31,unidade-03-verificacao-de-modelos,5,1,0.2,winner_score=36.31|rotulo-decomposto
MF,produto,exercicioslogicatemporal,0,1,1,0,0,1a,1a,verificacao-de-modelos-model-checking,verificacao-de-modelos-model-checking,18.550799999999995,8.366399999999999,10.184399999999997,0.4509994178148652,0.5818476364497632,7,8,1,10,3,1,alias,markdown_headings_text,4.4,9,2,0.2222222222222222,9,1,10,3,1,alias,markdown_headings_text,4.4,9,2,0.2222222222222222,9,18.550799999999995,unidade-03-verificacao-de-modelos,5,1,0.2,winner_score=18.55
MF,produto,exerciciosnusmv,0,0,1,1,0,1a,1a,softwares-de-suporte-a-verificacao-formal-de-modelos,softwares-de-suporte-a-verificacao-formal-de-modelos,26.2548,26.0768,0.17800000000000082,0.9932202873379343,0.47017211538630155,8,8,1,12,1,1,alias,markdown_headings_text,4.4,4,4,1.0,5,1,12,1,1,alias,markdown_headings_text,4.4,4,4,1.0,5,26.2548,unidade-03-verificacao-de-modelos,5,2,0.4,winner_score=26.25|ambiguous
MF,produto,classes-parte1,0,0,1,0,0,1a,1a,verificacao-de-programas,verificacao-de-programas,0.9359999999999999,0.12494592,0.8110540799999999,0.13348923076923078,0.8412366437505177,5,7,0,0,0,0,,,0.0,10,2,0.2,7,0,0,0,0,,,0.0,10,2,0.2,7,0.9359999999999999,unidade-02-verificacao-de-programas,26,14,0.5384615384615384,winner_score=0.94
MF,produto,colecoes-arrays,0,0,1,0,0,1a,1a,verificacao-de-programas,verificacao-de-programas,0.9359999999999999,0.01723392,0.9187660799999999,0.018412307692307693,0.931402893367265,5,7,0,0,0,0,,,0.0,10,2,0.2,7,0,0,0,0,,,0.0,10,2,0.2,7,0.9359999999999999,unidade-02-verificacao-de-programas,26,14,0.5384615384615384,winner_score=0.94
MF,produto,colecoes-conjuntos,0,0,1,0,0,1a,1a,verificacao-de-programas,verificacao-de-programas,0.12494592,0.01723392,0.107712,0.13793103448275862,0.6444444444444443,5,7,0,0,0,0,,,0.0,10,1,0.1,7,0,0,0,0,,,0.0,10,1,0.1,7,0.12494592,unidade-02-verificacao-de-programas,26,14,0.5384615384615384,winner_score=0.12
MF,produto,colecoes-sequences,0,1,1,0,0,1a,1a,verificacao-de-programas,verificacao-de-programas,0.9359999999999999,0.01723392,0.9187660799999999,0.018412307692307693,0.931402893367265,5,7,0,0,0,0,,,0.0,10,2,0.2,7,0,0,0,0,,,0.0,10,2,0.2,7,0.9359999999999999,unidade-02-verificacao-de-programas,26,14,0.5384615384615384,winner_score=0.94
MF,produto,exercicios-conjuntos,0,0,1,0,0,1a,1a,verificacao-de-programas,verificacao-de-programas,0.12494592,0.107712,0.01723392,0.8620689655172414,0.4142857142857142,6,7,0,0,0,0,,,0.0,11,1,0.09090909090909091,8,0,0,0,0,,,0.0,11,1,0.09090909090909091,8,0.12494592,unidade-02-verificacao-de-programas,26,14,0.5384615384615384,winner_score=0.12
MF,produto,hoare,0,1,1,1,0,1a,1a,logica-de-hoare,logica-de-hoare,8.246,3.488,4.758000000000001,0.4229929662866844,0.692321712600603,6,7,1,3,4,4,alias,markdown_headings_text,4.4,9,3,0.3333333333333333,9,1,3,4,4,alias,markdown_headings_text,4.4,9,3,0.3333333333333333,9,8.246,unidade-02-verificacao-de-programas,26,4,0.15384615384615385,winner_score=8.25
MF,produto,introducao-zip,0,0,1,0,0,1a,1a,verificacao-de-programas,verificacao-de-programas,0.12494592,0.01723392,0.107712,0.13793103448275862,0.6444444444444443,5,7,0,0,0,0,,,0.0,10,1,0.1,7,0,0,0,0,,,0.0,10,1,0.1,7,0.12494592,unidade-02-verificacao-de-programas,26,14,0.5384615384615384,winner_score=0.12
MF,produto,invariantes,0,1,1,1,0,1a,1a,invariante-e-variante-de-laco,invariante-e-variante-de-laco,18.766,0.12494592,18.64105408,0.006658100820633061,0.9850732645064687,5,7,1,8,3,1,alias,markdown_headings_text,4.4,7,2,0.2857142857142857,6,1,8,3,1,alias,markdown_headings_text,4.4,7,2,0.2857142857142857,6,18.766,unidade-02-verificacao-de-programas,26,3,0.11538461538461539,winner_score=18.77
MF,produto,terminacao,0,1,1,1,0,1a,1a,correcao-parcial-e-total,correcao-parcial-e-total,10.949999999999998,0.12494592,10.825054079999997,0.011410586301369865,0.9841239081994549,5,7,1,5,1,1,alias,markdown_headings_text,4.4,7,1,0.14285714285714285,8,1,5,1,1,alias,markdown_headings_text,4.4,7,1,0.14285714285714285,8,10.949999999999998,unidade-02-verificacao-de-programas,26,3,0.11538461538461539,winner_score=10.95
MF,produto,tiposindutivos,0,1,0,0,0,1a,1a,verificacao-de-programas,verificacao-de-programas,0.12494592,0.01723392,0.107712,0.13793103448275862,0.6444444444444443,5,7,0,0,0,0,,,0.0,10,1,0.1,7,0,0,0,0,,,0.0,10,1,0.1,7,0.12494592,unidade-02-verificacao-de-programas,26,14,0.5384615384615384,winner_score=0.12
MF,produto,exemplos-zip,0,1,1,1,0,1a,1a,softwares-de-suporte-a-verificacao-formal-de-modelos,softwares-de-suporte-a-verificacao-formal-de-modelos,7.056,0.12494592,6.93105408,0.017707755102040815,0.9612607975090398,6,8,1,3,1,1,alias,markdown_headings_text,4.4,4,1,0.25,4,1,3,1,1,alias,markdown_headings_text,4.4,4,1,0.25,4,7.056,unidade-03-verificacao-de-modelos,5,2,0.4,winner_score=7.06
MF,produto,exerciciosformalizacaoalgoritmosrecursao3-respostas,0,1,1,1,0,1a,1a,especificacao-de-funcoes-recursivas,especificacao-de-funcoes-recursivas,15.711999999999998,0.15941376,15.552586239999998,0.010145987780040734,0.9878106976478436,4,8,1,6,3,3,alias,markdown_headings_text,4.4,22,6,0.2727272727272727,19,1,6,3,3,alias,markdown_headings_text,4.4,22,6,0.2727272727272727,19,15.711999999999998,unidade-01-metodos-formais,35,12,0.34285714285714286,winner_score=15.71
MF,produto,classes-parte2,0,0,1,1,0,1a,1a,verificacao-de-programas,verificacao-de-programas,0.9359999999999999,0.12494592,0.8110540799999999,0.13348923076923078,0.8412366437505177,5,7,0,0,0,0,,,0.0,10,2,0.2,7,0,0,0,0,,,0.0,10,2,0.2,7,0.9359999999999999,unidade-02-verificacao-de-programas,26,14,0.5384615384615384,winner_score=0.94
MF,produto,exercicios-arrays,0,1,1,0,0,1a,1a,verificacao-de-programas,verificacao-de-programas,0.9359999999999999,0.12494592,0.8110540799999999,0.13348923076923078,0.7669869919006173,6,7,0,0,0,0,,,0.0,10,2,0.2,7,0,0,0,0,,,0.0,10,2,0.2,7,0.9359999999999999,unidade-02-verificacao-de-programas,26,14,0.5384615384615384,winner_score=0.94
MF,produto,logicadehoare-exercicios-respostas,0,1,1,1,0,1a,1a,logica-de-hoare,logica-de-hoare,23.7624,0.15941376,23.60298624,0.006708655691344308,0.9904817712939278,6,7,1,10,4,3,label,markdown_headings_text,4.4,9,2,0.2222222222222222,9,1,10,4,3,label,markdown_headings_text,4.4,9,2,0.2222222222222222,9,23.7624,unidade-02-verificacao-de-programas,26,4,0.15384615384615385,winner_score=23.76
SO,cru,definicao-e-historico,0,1,1,0,0,1a,1a,servicos-dos-sistemas-operacionais,servicos-dos-sistemas-operacionais,15.671999999999999,0.9072,14.7648,0.057886676875957124,0.8962393631622289,3,4,1,6,1,1,alias,markdown_headings_text,4.4,3,3,1.0,3,1,6,1,1,alias,markdown_headings_text,4.4,3,3,1.0,3,15.671999999999999,unidade-01-introducao-ao-estudo-de-sistemas-operacionais,11,1,0.09090909090909091,winner_score=15.67
